Word,Prob,Freq,Index
aye,0.00013,4,2069
books,0.00013,4,2064
drops,0.00013,4,2037
wayne,0.00013,4,2036
luv,0.00013,4,2034
folks,0.00013,4,1992
agenda,0.00013,4,1988
caught,0.00013,4,1954
offense,0.00013,4,1898
sick,0.00013,4,1880
rule,0.00013,4,1857
expression,0.00013,4,1850
sweet,0.00013,4,1845
cheese,0.00013,4,1808
mother,0.00013,4,1783
idiots,0.00013,4,1763
soooo,0.00013,4,1758
needed,0.00013,4,1720
soul,0.00013,4,1661
professional,0.00013,4,1590
ion,0.00013,4,1568
public,0.00013,4,1557
large,0.00013,4,1550
sitting,0.00013,4,1542
floor,0.00013,4,1541
standing,0.00013,4,1540
thoughts,0.00013,4,1534
everytime,0.00013,4,1522
#cnbc2012,0.00013,4,1512
fired,0.00013,4,1439
choice,0.00013,4,1381
selling,0.00013,4,1333
voted,0.00013,4,1322
wow,0.00013,4,1320
claims,0.00013,4,1315
count,0.00013,4,1290
majority,0.00013,4,1289
respond,0.00013,4,1284
story,0.00013,4,1281
#forwardnotback,0.00013,4,1269
taken,0.00013,4,1225
#forward,0.00013,4,1222
hosts,0.00013,4,1215
mtv,0.00013,4,1214
ah,0.00013,4,1205
spend,0.00013,4,1203
basic,0.00013,4,1181
romeny,0.00013,4,1167
#nbcpolitics,0.00013,4,1166
#denver,0.00013,4,1158
gestures,0.00013,4,1154
drive,0.00013,4,1110
annoys,0.00013,4,1093
twice,0.00013,4,1088
definitely,0.00013,4,1060
according,0.00013,4,1044
#romney's,0.00013,4,1025
block,0.00013,4,1023
however,0.00013,4,1012
cold,0.00013,4,1006
growing,0.00013,4,996
fantastic,0.00013,4,990
dear,0.00013,4,979
tha,0.00013,4,952
boss,0.00013,4,848
timeline,0.00013,4,834
listing,0.00013,4,829
allowed,0.00013,4,794
gon,0.00013,4,761
tea,0.00013,4,728
ton,0.00013,4,687
followers,0.00013,4,686
shady,0.00013,4,603
shots,0.00013,4,594
gore,0.00013,4,575
#election,0.00013,4,562
explaining,0.00013,4,526
#potus,0.00013,4,477
scared,0.00013,4,448
fresh,0.00013,4,436
fat,0.00013,4,411
natural,0.00013,4,393
federal,0.00013,4,335
believes,0.00013,4,334
h,0.00013,4,330
uncomfortable,0.00013,4,262
d,0.00013,4,225
sending,0.00013,4,222
comments,0.00013,4,154
irks,0.00013,4,16
private,0.00013,4,11
partially,0.00010,3,7852
deserve,0.00010,3,7627
offers,0.00010,3,6889
#winning,0.00010,3,6858
ohh,0.00010,3,6752
till,0.00010,3,6735
door,0.00010,3,6674
outsourcing,0.00010,3,6494
newport,0.00010,3,6466
cotton,0.00010,3,6402
df,0.00010,3,6401
disney,0.00010,3,6328
image,0.00010,3,6254
seemed,0.00010,3,6243
#truth,0.00010,3,6221
grown,0.00010,3,6186
obvious,0.00010,3,6146
elect,0.00010,3,6083
#uppers,0.00010,3,6081
burst,0.00010,3,6078
fault,0.00010,3,6063
chill,0.00010,3,6060
hide,0.00010,3,6050
tht,0.00010,3,5996
#shitstorm2012,0.00010,3,5856
shower,0.00010,3,5821
uninformed,0.00010,3,5806
muslim,0.00010,3,5727
experience,0.00010,3,5725
contest,0.00010,3,5716
toward,0.00010,3,5682
skewed,0.00010,3,5681
tongue,0.00010,3,5674
stoked,0.00010,3,5632
population,0.00010,3,5599
obeezy,0.00010,3,5501
wall,0.00010,3,5479
african,0.00010,3,5469
acts,0.00010,3,5447
anyways,0.00010,3,5373
#talkpoverty,0.00010,3,5329
#trickledown,0.00010,3,5289
repeating,0.00010,3,5286
sarah,0.00010,3,5277
doubt,0.00010,3,5274
saw,0.00010,3,5214
yay,0.00010,3,5211
signed,0.00010,3,5172
gorgeous,0.00010,3,5166
hype,0.00010,3,5102
written,0.00010,3,5069
discussions,0.00010,3,5001
whip,0.00010,3,4930
douche,0.00010,3,4924
values,0.00010,3,4885
leher,0.00010,3,4805
cousin,0.00010,3,4798
collapse,0.00010,3,4786
heat,0.00010,3,4768
trial,0.00010,3,4735
luckiest,0.00010,3,4700
#solar,0.00010,3,4677
credit,0.00010,3,4673
copy,0.00010,3,4663
uneducated,0.00010,3,4642
owes,0.00010,3,4639
involved,0.00010,3,4600
nun,0.00010,3,4596
perfect,0.00010,3,4575
workers,0.00010,3,4573
pages,0.00010,3,4568
includes,0.00010,3,4564
positive,0.00010,3,4558
collected,0.00010,3,4525
toilet,0.00010,3,4511
degree,0.00010,3,4503
priority,0.00010,3,4502
liking,0.00010,3,4499
alaska,0.00010,3,4493
building,0.00010,3,4468
closely,0.00010,3,4432
star,0.00010,3,4416
bashing,0.00010,3,4404
bronzer,0.00010,3,4401
bathroom,0.00010,3,4372
conservative,0.00010,3,4369
#yolo,0.00010,3,4351
lift,0.00010,3,4326
dinner,0.00010,3,4307
statements,0.00010,3,4282
dark,0.00010,3,4275
aside,0.00010,3,4217
prick,0.00010,3,4178
stealing,0.00010,3,4138
blamed,0.00010,3,4134
denies,0.00010,3,4120
wine,0.00010,3,4116
houses,0.00010,3,4096
advantages,0.00010,3,4086
os,0.00010,3,4085
graceful,0.00010,3,4083
killing,0.00010,3,4078
spends,0.00010,3,4072
tells,0.00010,3,4064
tuning,0.00010,3,4060
biden,0.00010,3,4037
firing,0.00010,3,4017
dumbass,0.00010,3,4003
drilling,0.00010,3,3980
concise,0.00010,3,3972
genuinely,0.00010,3,3949
reducing,0.00010,3,3937
odd,0.00010,3,3932
fell,0.00010,3,3885
etc,0.00010,3,3863
mrobama,0.00010,3,3853
dumbest,0.00010,3,3850
alive,0.00010,3,3849
afraid,0.00010,3,3813
oval,0.00010,3,3810
bothering,0.00010,3,3764
trynna,0.00010,3,3755
hopes,0.00010,3,3752
peoples,0.00010,3,3704
jeezy,0.00010,3,3701
lmfaoo,0.00010,3,3679
poof,0.00010,3,3671
ahead,0.00010,3,3640
trail,0.00010,3,3629
secretly,0.00010,3,3613
opponent,0.00010,3,3607
allows,0.00010,3,3604
cheats,0.00010,3,3601
whats,0.00010,3,3584
slightly,0.00010,3,3562
enjoy,0.00010,3,3512
views,0.00010,3,3500
yup,0.00010,3,3440
turned,0.00010,3,3414
wasnt,0.00010,3,3381
judge,0.00010,3,3359
gov't,0.00010,3,3293
days,0.00010,3,3265
goodness,0.00010,3,3243
dhat,0.00010,3,3233
osama,0.00010,3,3224
attacks,0.00010,3,3220
countries,0.00010,3,3214
atleast,0.00010,3,3072
def,0.00010,3,3067
hilarious,0.00010,3,3022
define,0.00010,3,3021
proposed,0.00010,3,3003
relate,0.00010,3,3002
direct,0.00010,3,2969
outside,0.00010,3,2965
often,0.00010,3,2915
loopholes,0.00010,3,2912
oo,0.00010,3,2893
agrees,0.00010,3,2868
hd,0.00010,3,2865
concept,0.00010,3,2863
helped,0.00010,3,2835
gas,0.00010,3,2833
boom,0.00010,3,2826
butt,0.00010,3,2820
kicked,0.00010,3,2819
#democrats,0.00010,3,2813
staples,0.00010,3,2807
king,0.00010,3,2806
chipotle,0.00010,3,2792
direction,0.00010,3,2788
decade,0.00010,3,2752
that'll,0.00010,3,2744
reference,0.00010,3,2720
mins,0.00010,3,2682
display,0.00010,3,2645
safe,0.00010,3,2628
burn,0.00010,3,2627
study,0.00010,3,2622
law,0.00010,3,2611
facebook,0.00010,3,2607
chair,0.00010,3,2600
otherwise,0.00010,3,2597
lines,0.00010,3,2582
#twib2012,0.00010,3,2558
speeches,0.00010,3,2556
fool,0.00010,3,2550
sarcastic,0.00010,3,2549
everywhere,0.00010,3,2504
mentions,0.00010,3,2467
minaj,0.00010,3,2447
votin,0.00010,3,2445
oatmeal,0.00010,3,2407
moment,0.00010,3,2399
ya'll,0.00010,3,2389
#presidentaldebate,0.00010,3,2388
tape,0.00010,3,2370
flop,0.00010,3,2363
drop,0.00010,3,2361
popcorn,0.00010,3,2356
proud,0.00010,3,2350
yah,0.00010,3,2337
total,0.00010,3,2306
programs,0.00010,3,2282
attack,0.00010,3,2247
tries,0.00010,3,2222
learn,0.00010,3,2195
course,0.00010,3,2173
#obama12,0.00010,3,2160
crappy,0.00010,3,2146
porn,0.00010,3,2114
referring,0.00010,3,2097
tag,0.00010,3,2073
hash,0.00010,3,2072
billion,0.00010,3,2023
easy,0.00010,3,2019
lolol,0.00010,3,1998
wa,0.00010,3,1986
movies,0.00010,3,1984
villain,0.00010,3,1983
shyt,0.00010,3,1959
worry,0.00010,3,1957
batman,0.00010,3,1951
protect,0.00010,3,1948
stressing,0.00010,3,1947
rates,0.00010,3,1928
prepared,0.00010,3,1873
millionaires,0.00010,3,1835
smiles,0.00010,3,1829
belongs,0.00010,3,1799
sounding,0.00010,3,1796
surprised,0.00010,3,1781
phrase,0.00010,3,1780
appeal,0.00010,3,1771
fit,0.00010,3,1767
incentives,0.00010,3,1741
impressed,0.00010,3,1669
west,0.00010,3,1663
snake,0.00010,3,1636
crying,0.00010,3,1615
ol,0.00010,3,1610
constipated,0.00010,3,1589
remarks,0.00010,3,1515
platitudes,0.00010,3,1511
ken,0.00010,3,1507
viewing,0.00010,3,1494
horse,0.00010,3,1490
magic,0.00010,3,1484
bus,0.00010,3,1467
clue,0.00010,3,1448
rah,0.00010,3,1447
level,0.00010,3,1446
meant,0.00010,3,1423
condescending,0.00010,3,1370
eating,0.00010,3,1367
#thestruggle,0.00010,3,1349
supporters,0.00010,3,1348
fighting,0.00010,3,1331
manufacturing,0.00010,3,1288
xbox,0.00010,3,1273
billions,0.00010,3,1271
jfk,0.00010,3,1264
nixon,0.00010,3,1263
middleclass,0.00010,3,1245
ice,0.00010,3,1238
powerful,0.00010,3,1236
chances,0.00010,3,1202
areas,0.00010,3,1194
#gop2012,0.00010,3,1173
former,0.00010,3,1150
posts,0.00010,3,1136
highly,0.00010,3,1118
steps,0.00010,3,1092
failing,0.00010,3,1087
thank,0.00010,3,1056
dirty,0.00010,3,1037
ironic,0.00010,3,1031
foreclosure,0.00010,3,1022
rise,0.00010,3,1020
feeding,0.00010,3,1017
extremely,0.00010,3,1013
presidency,0.00010,3,999
mud,0.00010,3,994
gloves,0.00010,3,992
leader,0.00010,3,989
mess,0.00010,3,984
events,0.00010,3,976
connection,0.00010,3,973
button,0.00010,3,949
pushing,0.00010,3,947
suggest,0.00010,3,946
hated,0.00010,3,943
alternative,0.00010,3,927
observation,0.00010,3,912
mark,0.00010,3,905
piss,0.00010,3,877
#saveamerica2012,0.00010,3,866
substance,0.00010,3,865
voters,0.00010,3,825
popular,0.00010,3,798
force,0.00010,3,750
asking,0.00010,3,743
america's,0.00010,3,725
blowing,0.00010,3,724
decided,0.00010,3,723
trickledown,0.00010,3,722
directly,0.00010,3,718
#patchpolitics,0.00010,3,659
concerned,0.00010,3,657
presence,0.00010,3,656
#snl,0.00010,3,645
morning,0.00010,3,599
fam,0.00010,3,588
decide,0.00010,3,536
#mitt's,0.00010,3,519
loans,0.00010,3,502
arrogant,0.00010,3,493
hmm,0.00010,3,475
gave,0.00010,3,466
eye,0.00010,3,447
meanwhile,0.00010,3,434
#ndaa,0.00010,3,418
ads,0.00010,3,397
forgot,0.00010,3,378
smell,0.00010,3,345
behind,0.00010,3,321
bruh,0.00010,3,314
obamacare,0.00010,3,278
scores,0.00010,3,245
wanted,0.00010,3,236
fairly,0.00010,3,234
denver,0.00010,3,232
discuss,0.00010,3,227
legit,0.00010,3,194
motherfucker,0.00010,3,185
democrat,0.00010,3,152
store,0.00010,3,147
poverty,0.00010,3,136
giggle,0.00010,3,126
shall,0.00010,3,105
students,0.00010,3,58
professor,0.00010,3,57
usually,0.00010,3,34
knowledge,0.00010,3,23
weve,0.00010,3,7
cash,0.00007,2,8466
stressed,0.00007,2,8234
benefiting,0.00007,2,8145
paint,0.00007,2,8107
bingo,0.00007,2,8084
brink,0.00007,2,7954
height,0.00007,2,7928
couldnt,0.00007,2,7859
attempts,0.00007,2,7855
chinese,0.00007,2,7851
historic,0.00007,2,7841
ideal,0.00007,2,7808
gtfoh,0.00007,2,7752
dangerous,0.00007,2,7747
drift,0.00007,2,7739
congratulate,0.00007,2,7718
jacking,0.00007,2,7635
ford,0.00007,2,7559
martin,0.00007,2,7544
tshirt,0.00007,2,7539
stained,0.00007,2,7538
bloody,0.00007,2,7537
skull,0.00007,2,7536
laden's,0.00007,2,7535
dropping,0.00007,2,7516
shittwit,0.00007,2,7512
horsedog,0.00007,2,7500
known,0.00007,2,7480
sayin,0.00007,2,7469
equality,0.00007,2,7439
dif,0.00007,2,7421
pause,0.00007,2,7403
plane,0.00007,2,7340
#p21,0.00007,2,7314
#thedebate,0.00007,2,7310
fart,0.00007,2,7298
painfully,0.00007,2,7297
loll,0.00007,2,7278
shove,0.00007,2,7221
omfg,0.00007,2,7206
predict,0.00007,2,7205
appearing,0.00007,2,7204
official,0.00007,2,7172
fund,0.00007,2,7170
qs,0.00007,2,7168
substantive,0.00007,2,7132
relief,0.00007,2,7130
squiggly,0.00007,2,7101
#mapoli,0.00007,2,7089
z,0.00007,2,7062
john,0.00007,2,7045
quote,0.00007,2,7017
rapping,0.00007,2,7012
viagra,0.00007,2,6994
offended,0.00007,2,6973
fail,0.00007,2,6972
lolololol,0.00007,2,6924
fruit,0.00007,2,6901
heavily,0.00007,2,6860
#romneyzingers,0.00007,2,6825
wo,0.00007,2,6816
crackin,0.00007,2,6813
#greed,0.00007,2,6804
yacht,0.00007,2,6803
promoted,0.00007,2,6799
opener,0.00007,2,6777
relating,0.00007,2,6751
booshing,0.00007,2,6750
solo,0.00007,2,6744
encourage,0.00007,2,6727
warren,0.00007,2,6724
anecdote,0.00007,2,6721
sent,0.00007,2,6720
relevant,0.00007,2,6694
tat,0.00007,2,6679
sooooooooo,0.00007,2,6636
affected,0.00007,2,6575
2nite's,0.00007,2,6574
qa,0.00007,2,6546
skate,0.00007,2,6536
#firstpresidentialdebate,0.00007,2,6528
cuttaxesfortherich,0.00007,2,6513
errors,0.00007,2,6509
spelling,0.00007,2,6507
surer,0.00007,2,6505
claim,0.00007,2,6489
spout,0.00007,2,6485
belong,0.00007,2,6460
zero,0.00007,2,6441
sly,0.00007,2,6437
nasty,0.00007,2,6436
rock,0.00007,2,6432
voices,0.00007,2,6398
jump,0.00007,2,6382
responsible,0.00007,2,6378
o's,0.00007,2,6343
fucker,0.00007,2,6333
sentences,0.00007,2,6317
puking,0.00007,2,6315
#failingagenda,0.00007,2,6297
wilson,0.00007,2,6277
larry,0.00007,2,6260
kevin,0.00007,2,6258
blunt,0.00007,2,6246
tiny,0.00007,2,6244
stopped,0.00007,2,6242
nights,0.00007,2,6239
elevator,0.00007,2,6233
abortion,0.00007,2,6230
#wind,0.00007,2,6223
elections,0.00007,2,6220
councilman,0.00007,2,6209
persuasive,0.00007,2,6204
#maddow,0.00007,2,6202
stinks,0.00007,2,6177
mass,0.00007,2,6175
nyc,0.00007,2,6120
smoke,0.00007,2,6086
slice,0.00007,2,6041
gettin,0.00007,2,6030
contempt,0.00007,2,6022
alien,0.00007,2,6014
illegal,0.00007,2,6013
communist,0.00007,2,6012
wake,0.00007,2,5983
affect,0.00007,2,5981
normal,0.00007,2,5969
reelect,0.00007,2,5968
shoved,0.00007,2,5967
rape,0.00007,2,5966
rmoney,0.00007,2,5957
bias,0.00007,2,5950
particular,0.00007,2,5941
produce,0.00007,2,5935
negative,0.00007,2,5929
retweets,0.00007,2,5923
insane,0.00007,2,5895
ultimately,0.00007,2,5892
uttered,0.00007,2,5888
whos,0.00007,2,5879
aged,0.00007,2,5850
#classy,0.00007,2,5833
grander,0.00007,2,5830
liberals,0.00007,2,5815
picking,0.00007,2,5803
flipping,0.00007,2,5792
po,0.00007,2,5782
grip,0.00007,2,5777
butthole,0.00007,2,5775
jay,0.00007,2,5759
famous,0.00007,2,5736
compete,0.00007,2,5714
offensive,0.00007,2,5713
tvs,0.00007,2,5704
makin,0.00007,2,5701
protecting,0.00007,2,5686
ease,0.00007,2,5678
motherfucking,0.00007,2,5652
research,0.00007,2,5651
scares,0.00007,2,5630
shakin,0.00007,2,5615
#stephenvsnolan,0.00007,2,5612
claimed,0.00007,2,5604
bailout,0.00007,2,5601
broken,0.00007,2,5574
booth,0.00007,2,5573
spray,0.00007,2,5571
company,0.00007,2,5568
officially,0.00007,2,5559
slave,0.00007,2,5548
warning,0.00007,2,5519
#denverdeb,0.00007,2,5518
convinced,0.00007,2,5512
style,0.00007,2,5491
preparation,0.00007,2,5481
justin,0.00007,2,5428
umm,0.00007,2,5423
regina,0.00007,2,5420
hired,0.00007,2,5409
kno,0.00007,2,5397
concentrate,0.00007,2,5370
bankruptcy,0.00007,2,5367
irritated,0.00007,2,5366
recently,0.00007,2,5362
drake,0.00007,2,5357
choosing,0.00007,2,5351
jimmy,0.00007,2,5327
#energy,0.00007,2,5295
absolutely,0.00007,2,5290
palin,0.00007,2,5278
havin,0.00007,2,5251
beach,0.00007,2,5242
polite,0.00007,2,5233
talkn,0.00007,2,5232
insult,0.00007,2,5221
elevators,0.00007,2,5217
greedy,0.00007,2,5193
suppose,0.00007,2,5188
uhhhh,0.00007,2,5187
saved,0.00007,2,5181
laden,0.00007,2,5180
rom,0.00007,2,5176
ndaa,0.00007,2,5173
aware,0.00007,2,5171
mmm,0.00007,2,5144
bullst,0.00007,2,5137
#fw,0.00007,2,5131
#fireobama,0.00007,2,5129
shadey,0.00007,2,5128
beats,0.00007,2,5120
shoot,0.00007,2,5119
cracked,0.00007,2,5063
inperson,0.00007,2,5055
fourth,0.00007,2,5054
marks,0.00007,2,5053
giant,0.00007,2,5034
lmaoooo,0.00007,2,5013
analysis,0.00007,2,5011
caymans,0.00007,2,5009
applies,0.00007,2,5008
logging,0.00007,2,4959
bar,0.00007,2,4932
whispers,0.00007,2,4929
twat,0.00007,2,4914
names,0.00007,2,4909
expecting,0.00007,2,4890
jeopardy,0.00007,2,4884
carter,0.00007,2,4843
hun,0.00007,2,4830
ik,0.00007,2,4825
promote,0.00007,2,4818
immature,0.00007,2,4793
covered,0.00007,2,4788
verge,0.00007,2,4785
asses,0.00007,2,4775
ross,0.00007,2,4769
faced,0.00007,2,4763
follower,0.00007,2,4760
slaves,0.00007,2,4759
charges,0.00007,2,4736
smoking,0.00007,2,4728
2more,0.00007,2,4723
chick,0.00007,2,4722
lmaaooort,0.00007,2,4721
plays,0.00007,2,4692
#uhhh,0.00007,2,4686
#uhh,0.00007,2,4684
leaving,0.00007,2,4682
tlkn,0.00007,2,4679
0bama,0.00007,2,4670
rifle,0.00007,2,4665
sniper,0.00007,2,4664
labor,0.00007,2,4660
doomed,0.00007,2,4649
cent,0.00007,2,4640
#msnbc2012,0.00007,2,4632
revenue,0.00007,2,4624
bio,0.00007,2,4623
upset,0.00007,2,4591
forehead,0.00007,2,4587
sees,0.00007,2,4584
#romneyryan,0.00007,2,4580
products,0.00007,2,4543
collapsed,0.00007,2,4542
dept,0.00007,2,4528
charisma,0.00007,2,4526
respectful,0.00007,2,4519
decent,0.00007,2,4518
fully,0.00007,2,4517
lolrt,0.00007,2,4509
educ,0.00007,2,4504
#ohwell,0.00007,2,4498
scott,0.00007,2,4497
agreement,0.00007,2,4481
irritates,0.00007,2,4477
btw,0.00007,2,4474
beady,0.00007,2,4472
writers,0.00007,2,4469
hdtv,0.00007,2,4459
trillions,0.00007,2,4453
spewing,0.00007,2,4443
aggressive,0.00007,2,4441
pieces,0.00007,2,4439
aa,0.00007,2,4428
wea,0.00007,2,4427
goddamn,0.00007,2,4415
morris,0.00007,2,4413
businessman,0.00007,2,4412
homestead,0.00007,2,4388
liver,0.00007,2,4386
classes,0.00007,2,4350
inconsistencies,0.00007,2,4345
#ocra,0.00007,2,4302
deliver,0.00007,2,4301
guide,0.00007,2,4300
probs,0.00007,2,4293
folk,0.00007,2,4284
artist,0.00007,2,4274
event,0.00007,2,4270
rolls,0.00007,2,4260
#republicans,0.00007,2,4237
nope,0.00007,2,4236
upper,0.00007,2,4227
sweaty,0.00007,2,4226
license,0.00007,2,4207
wipes,0.00007,2,4179
c,0.00007,2,4167
pale,0.00007,2,4127
univision,0.00007,2,4126
embassy,0.00007,2,4108
libyan,0.00007,2,4107
tbh,0.00007,2,4100
finger,0.00007,2,4099
reasons,0.00007,2,4097
closed,0.00007,2,4075
pbo,0.00007,2,4061
#fail,0.00007,2,4030
references,0.00007,2,4024
rommney,0.00007,2,4015
politicians,0.00007,2,4005
knock,0.00007,2,4004
screw,0.00007,2,3998
screams,0.00007,2,3996
rude,0.00007,2,3991
kickstarted,0.00007,2,3975
gutted,0.00007,2,3973
damage,0.00007,2,3952
critique,0.00007,2,3950
anxious,0.00007,2,3934
mannnn,0.00007,2,3933
order,0.00007,2,3930
morgan,0.00007,2,3928
youre,0.00007,2,3921
highlighting,0.00007,2,3906
industrial,0.00007,2,3905
drum,0.00007,2,3902
ignore,0.00007,2,3888
gaze,0.00007,2,3883
present,0.00007,2,3872
silver,0.00007,2,3833
monopoly,0.00007,2,3832
#infrastructure,0.00007,2,3825
#dem,0.00007,2,3823
jerk,0.00007,2,3822
park,0.00007,2,3809
mrpresident,0.00007,2,3806
dominate,0.00007,2,3795
cents,0.00007,2,3778
willing,0.00007,2,3777
msnbc,0.00007,2,3759
declared,0.00007,2,3754
watched,0.00007,2,3744
current,0.00007,2,3741
bak,0.00007,2,3734
competition,0.00007,2,3730
participation,0.00007,2,3700
terrorists,0.00007,2,3692
latino,0.00007,2,3687
#presidentobama,0.00007,2,3677
rethink,0.00007,2,3674
payers,0.00007,2,3670
boosting,0.00007,2,3669
thx,0.00007,2,3658
rocks,0.00007,2,3649
assured,0.00007,2,3643
context,0.00007,2,3639
stated,0.00007,2,3628
pt,0.00007,2,3627
kennedy,0.00007,2,3621
#deba,0.00007,2,3620
ted,0.00007,2,3617
corpse,0.00007,2,3616
richards,0.00007,2,3611
reed,0.00007,2,3610
mister,0.00007,2,3609
mel,0.00007,2,3591
lived,0.00007,2,3589
ahh,0.00007,2,3573
bouta,0.00007,2,3567
80s,0.00007,2,3565
knees,0.00007,2,3555
pretzels,0.00007,2,3554
halloween,0.00007,2,3553
pennies,0.00007,2,3552
classy,0.00007,2,3548
#thanks,0.00007,2,3536
disagrees,0.00007,2,3534
responds,0.00007,2,3493
break,0.00007,2,3489
talkinn,0.00007,2,3481
roll,0.00007,2,3477
local,0.00007,2,3460
unfollowed,0.00007,2,3441
cookie,0.00007,2,3439
third,0.00007,2,3421
lowered,0.00007,2,3417
boxes,0.00007,2,3407
possibly,0.00007,2,3404
metaphor,0.00007,2,3403
jenga,0.00007,2,3402
casually,0.00007,2,3401
#romneylies,0.00007,2,3396
homeless,0.00007,2,3360
alone,0.00007,2,3358
court,0.00007,2,3350
v,0.00007,2,3335
eminem,0.00007,2,3334
michael,0.00007,2,3329
wipe,0.00007,2,3311
counter,0.00007,2,3304
individual,0.00007,2,3295
compared,0.00007,2,3272
lips,0.00007,2,3270
plus,0.00007,2,3242
dha,0.00007,2,3235
regulation,0.00007,2,3232
cracking,0.00007,2,3231
india,0.00007,2,3223
lay,0.00007,2,3185
enter,0.00007,2,3179
simultaneously,0.00007,2,3176
interview,0.00007,2,3175
pageant,0.00007,2,3174
socks,0.00007,2,3173
#youtubepolitics,0.00007,2,3171
bailing,0.00007,2,3170
spreading,0.00007,2,3161
swift,0.00007,2,3153
ultimate,0.00007,2,3150
jackass,0.00007,2,3134
supporter,0.00007,2,3131
south,0.00007,2,3126
dats,0.00007,2,3110
ridiculous,0.00007,2,3100
smirky,0.00007,2,3094
fucks,0.00007,2,3093
rain,0.00007,2,3070
buddies,0.00007,2,3069
unsuccessful,0.00007,2,3039
mix,0.00007,2,3026
identical,0.00007,2,3004
note,0.00007,2,2993
modern,0.00007,2,2951
personality,0.00007,2,2950
smirks,0.00007,2,2935
championing,0.00007,2,2910
vulture,0.00007,2,2896
man's,0.00007,2,2895
exposed,0.00007,2,2871
flat,0.00007,2,2866
renewable,0.00007,2,2862
suffer,0.00007,2,2852
degrees,0.00007,2,2840
league,0.00007,2,2839
ivy,0.00007,2,2838
technology,0.00007,2,2836
aw,0.00007,2,2815
evils,0.00007,2,2798
lesser,0.00007,2,2797
ticket,0.00007,2,2795
mitts,0.00007,2,2790
walmart,0.00007,2,2787
havent,0.00007,2,2786
bailouts,0.00007,2,2774
reason,0.00007,2,2764
patriotic,0.00007,2,2754
produced,0.00007,2,2751
eco,0.00007,2,2750
adorable,0.00007,2,2749
thick,0.00007,2,2745
uhhhhh,0.00007,2,2743
nigger,0.00007,2,2728
contrast,0.00007,2,2721
startups,0.00007,2,2719
commentary,0.00007,2,2718
ps,0.00007,2,2716
vouchers,0.00007,2,2714
listened,0.00007,2,2711
sesame,0.00007,2,2704
broadcast,0.00007,2,2691
booooo,0.00007,2,2688
hang,0.00007,2,2678
prob,0.00007,2,2671
pressing,0.00007,2,2662
#unmute,0.00007,2,2660
#mute,0.00007,2,2659
vital,0.00007,2,2641
peel,0.00007,2,2635
fck,0.00007,2,2626
cameras,0.00007,2,2620
realize,0.00007,2,2591
weed,0.00007,2,2586
rebuplicans,0.00007,2,2534
deport,0.00007,2,2530
union,0.00007,2,2527
crackdown,0.00007,2,2526
hahah,0.00007,2,2525
sling,0.00007,2,2521
outline,0.00007,2,2505
felt,0.00007,2,2493
t,0.00007,2,2487
accidentally,0.00007,2,2481
kicks,0.00007,2,2472
older,0.00007,2,2471
lighting,0.00007,2,2469
turns,0.00007,2,2465
phrases,0.00007,2,2460
management,0.00007,2,2457
#teamnobama,0.00007,2,2448
previous,0.00007,2,2443
opportunities,0.00007,2,2430
giants,0.00007,2,2429
#essencedebate,0.00007,2,2428
taxing,0.00007,2,2427
pretends,0.00007,2,2418
sugar,0.00007,2,2408
music,0.00007,2,2392
theme,0.00007,2,2391
rick,0.00007,2,2379
echo,0.00007,2,2378
kicking,0.00007,2,2374
#campaign2012,0.00007,2,2360
comfortable,0.00007,2,2329
#conservative,0.00007,2,2324
trickles,0.00007,2,2321
lists,0.00007,2,2319
vague,0.00007,2,2312
hood,0.00007,2,2305
shares,0.00007,2,2278
bloodshot,0.00007,2,2267
forms,0.00007,2,2265
finds,0.00007,2,2263
#resdeb,0.00007,2,2248
rolling,0.00007,2,2240
#onpointwatch,0.00007,2,2186
uptight,0.00007,2,2185
precious,0.00007,2,2177
wasting,0.00007,2,2176
fade,0.00007,2,2174
lowkey,0.00007,2,2161
expected,0.00007,2,2156
complaining,0.00007,2,2133
beyonce,0.00007,2,2126
rid,0.00007,2,2113
booming,0.00007,2,2096
ages,0.00007,2,2066
opposed,0.00007,2,2065
pins,0.00007,2,2060
qualified,0.00007,2,2054
advantage,0.00007,2,2041
mommy,0.00007,2,2029
kiddos,0.00007,2,2028
percent,0.00007,2,2025
van,0.00007,2,2004
drones,0.00007,2,1966
obnoxious,0.00007,2,1940
purpose,0.00007,2,1934
boi,0.00007,2,1930
remain,0.00007,2,1919
rarely,0.00007,2,1872
clinton,0.00007,2,1869
math,0.00007,2,1860
empathy,0.00007,2,1851
eliminate,0.00007,2,1834
crisp,0.00007,2,1822
sideburns,0.00007,2,1821
healthcare,0.00007,2,1815
checked,0.00007,2,1813
sandwich,0.00007,2,1809
spirit,0.00007,2,1806
picture,0.00007,2,1803
owner,0.00007,2,1797
goal,0.00007,2,1787
pays,0.00007,2,1777
wasted,0.00007,2,1768
chatting,0.00007,2,1759
smerk,0.00007,2,1744
investment,0.00007,2,1727
declare,0.00007,2,1721
movements,0.00007,2,1675
lime,0.00007,2,1672
high,0.00007,2,1651
supremacy,0.00007,2,1649
#shevotes,0.00007,2,1633
edu,0.00007,2,1630
imagination,0.00007,2,1614
sake,0.00007,2,1603
sucking,0.00007,2,1600
build,0.00007,2,1594
topics,0.00007,2,1566
#president,0.00007,2,1565
bowl,0.00007,2,1563
defensive,0.00007,2,1560
